Timestamp,Entry_id,Temperature,PPM,Conductivity,Turbidity,Drinkability
2025-03-13 18:27:24+00:00,630,31.8443043940063,374.323804652738,0.973199835009444,-3.34974956632765,0
2025-03-13 18:27:42+00:00,631,31.7389523198531,282.335128214548,0.616088086368592,2.63300268064364,0
2025-03-13 18:28:00+00:00,632,31.6907845554111,290.851978409998,0.439756665051,5.15299780884036,0
2025-03-13 18:28:18+00:00,633,31.6919994214253,317.51288101581,0.386315202623626,6.78254232063888,0
2025-03-13 18:28:36+00:00,634,31.5078322475232,288.213820907576,0.448909515326245,2.60284388006995,0
2025-03-13 18:28:54+00:00,635,31.2533968556605,458.787586200078,0.563994618731305,2.7328382712334,0
2025-03-13 18:29:12+00:00,636,31.5331465781028,650.207476125288,0.184964782602686,6.66605057374634,0
2025-03-13 18:29:30+00:00,637,31.3166724278394,225.18386495289,0.688413119810215,-0.931483376689229,0
2025-03-13 18:29:48+00:00,638,31.7916953288346,100.454965749062,0.600903708185778,2.79039396426767,0
2025-03-13 18:30:06+00:00,639,31.4690748514363,297.230162406396,0.601518868508398,4.24511351020096,0
2025-03-13 18:30:24+00:00,640,31.2740266953253,706.895363237977,0.540163193190872,4.89538964582369,0
2025-03-13 18:30:42+00:00,641,31.4189562647264,187.382948595976,0.4482845224658,2.48563773071712,0
2025-03-13 18:31:00+00:00,642,31.630068925486,562.469099109179,0.591576732700782,3.85317390793505,0
2025-03-13 18:31:18+00:00,643,31.3492850607389,568.393603111771,0.57379867713432,-2.48580919663422,0
2025-03-13 18:31:36+00:00,644,31.2749687597836,225.783246891779,0.366321055790173,2.11264686771486,0
2025-03-13 18:31:54+00:00,645,31.5814120266081,398.152021406463,0.318159324494399,4.90616914605514,0
2025-03-13 18:32:12+00:00,646,31.5817798362923,560.823034708718,0.466324166158212,1.29841447489308,0
2025-03-13 18:32:30+00:00,647,31.3656094313317,252.571337902765,0.783766230629856,3.91484385549589,0
2025-03-13 18:32:48+00:00,648,31.3759319072284,279.526317376456,0.172177667811864,4.88949427619612,0
2025-03-13 18:33:06+00:00,649,31.5780663667413,221.469668416329,0.122073084619405,2.90590715880721,0
2025-03-13 18:33:24+00:00,650,31.0950359110933,154.971668320667,0.48012256835904,4.19495953712825,0
2025-03-13 18:33:42+00:00,651,31.1067141271097,211.090329259731,0.455143970187785,1.3475667565755,0
2025-03-13 18:34:00+00:00,652,31.3048039065306,122.851918697777,0.482004811478059,3.24747961445904,0
2025-03-13 18:34:18+00:00,653,31.4499881145258,316.019163825229,0.497493776936459,5.29992940412645,0
2025-03-13 18:34:36+00:00,654,31.60073755236,192.557727280193,0.395021074453047,4.16106105559592,0
2025-03-13 18:34:54+00:00,655,31.9355108914435,346.68310901824,0.770789932896009,2.2928511871491,0
2025-03-13 18:35:12+00:00,656,31.75792611689,71.8807769244996,0.0928158489986181,4.33002426958224,0
2025-03-13 18:35:30+00:00,657,31.4653715837339,361.59176445267,0.262246875718571,5.56224020887331,0
2025-03-13 18:35:48+00:00,658,31.50588606778,438.772558122104,0.421332110424377,-1.38427250381547,0
2025-03-13 18:36:06+00:00,659,31.2231308057677,4.65124575548481,0.0835404759831737,6.67904964903047,0
2025-03-13 18:36:24+00:00,660,31.506030698514,368.221412179578,0.405407043707262,2.92172331138867,0
2025-03-13 18:36:42+00:00,661,31.4283651767681,499.292039461793,0.808432659738201,4.83576610345347,0
2025-03-13 18:37:00+00:00,662,31.6041331560583,125.04754210327,0.448563065663298,6.77496693958734,0
2025-03-13 18:37:18+00:00,663,31.2735282515415,567.606142482877,0.494586825540736,0.32001664059563,0
2025-03-13 18:37:36+00:00,664,31.6606627390579,375.125312586389,0.167558566522801,1.98401477918468,0
2025-03-13 18:37:54+00:00,665,31.9520081382229,202.532427722726,0.308779801369046,3.04159472071437,0
2025-03-13 18:38:12+00:00,666,31.4800851201753,302.222469629976,0.361680462166123,1.79728903496229,0
2025-03-13 18:38:30+00:00,667,31.6268433069067,396.515786492356,0.374289246752346,8.12602463789632,0
2025-03-13 18:38:48+00:00,668,31.7097661853741,322.456198501532,0.725115994010165,1.61381460065439,0
2025-03-13 18:39:06+00:00,669,31.3960041957738,393.510707486036,0.566313623732979,2.37070619826225,0
2025-03-13 18:39:24+00:00,670,31.5757786368692,169.417962138356,0.200178090569064,4.28020384920047,0
2025-03-13 18:39:42+00:00,671,31.5149733894586,336.790754548114,0.498053477889159,0.745981573255267,0
2025-03-13 18:40:00+00:00,672,31.5394345398666,93.7124325240704,0.553268755893611,2.77240312626796,0
2025-03-13 18:40:18+00:00,673,31.2891165719536,293.707151147146,0.694078466769379,4.56430137134098,0
2025-03-13 18:40:36+00:00,674,31.5183996915259,171.992343364377,0.790680405333561,2.93025228617183,0
2025-03-13 18:40:54+00:00,675,31.6545252284965,197.846431269986,0.22131592676139,3.53197965036198,0
2025-03-13 18:41:12+00:00,676,31.9285498837553,500.585557323566,0.266116184352689,2.43657603147664,0
2025-03-13 18:41:30+00:00,677,31.7871388448519,478.354383918189,0.168126016338235,-0.0387897100223169,0
2025-03-13 18:41:48+00:00,678,32.1303826477962,404.317754668455,0.392648183034087,4.5747038617286,0
2025-03-13 18:42:06+00:00,679,31.290744433017,143.063081058109,0.546279377879476,8.17627001549243,0
2025-03-13 18:42:24+00:00,680,31.7621410871631,262.201770443967,0.66055789678385,3.81287160904759,0
2025-03-13 18:42:42+00:00,681,31.5640630726595,497.054644132376,0.4273213109196,4.33265686749458,0
2025-03-13 18:43:00+00:00,682,32.1409108569334,332.546082633647,0.373821489167649,5.50724445488845,0
2025-03-13 18:43:18+00:00,683,31.2789712989399,666.914521221188,0.477270333479821,0.577175335373929,0
2025-03-13 18:43:36+00:00,684,31.2699371787731,371.17894491321,0.260789071988654,8.04455778925284,0
2025-03-13 18:43:54+00:00,685,31.3390306571137,340.274500385311,0.902331471235042,4.27502707745276,0
2025-03-13 18:44:12+00:00,686,30.9007434165705,263.321441488196,0.0913336592235847,7.86701539298796,0
2025-03-13 18:44:30+00:00,687,31.3602011167649,331.290671417468,0.48450521593749,1.92473496273018,0
2025-03-13 18:44:48+00:00,688,31.2931061773041,287.374244875372,0.887868872816649,8.33489445555838,0
2025-03-13 18:45:06+00:00,689,31.5545906194376,419.514502612724,0.445473095408886,5.71437395059999,0
2025-03-13 18:45:24+00:00,690,31.6096063206557,457.685601677608,0.402295579589132,5.15626253648823,0
2025-03-13 18:45:42+00:00,691,32.0507431511862,190.098464522325,0.365574216543118,4.35466904652399,0
2025-03-13 18:46:00+00:00,692,31.7845953787434,106.37732274728,0.4044117710043,3.14215353559936,0
2025-03-13 18:46:18+00:00,693,31.3454961325926,28.8397307023366,0.745122161024421,6.78322052278176,0
2025-03-13 18:46:36+00:00,694,31.2530632750781,388.786849324222,-0.041200590587563,4.11931718985586,0
2025-03-13 18:46:54+00:00,695,31.6527775110585,141.365783899527,0.780347270912475,-1.17604034069812,0
2025-03-13 18:47:12+00:00,696,31.131792492111,-19.7867059759859,0.131629951156836,0.959469040830477,0
2025-03-13 18:47:30+00:00,697,32.0378886469715,370.451244062192,0.385490100249305,3.29965734501128,0
2025-03-13 18:47:48+00:00,698,31.8504364491245,693.581228829056,0.349824775392076,4.54557093873825,0
2025-03-13 18:48:06+00:00,699,31.3764674110787,309.853532200271,0.573083391587111,3.62444325063986,0
2025-03-13 18:48:24+00:00,700,31.0188352677911,439.534435415022,0.0934255729080897,6.82955269640309,0
2025-03-13 18:48:42+00:00,701,31.9005848759027,323.35045801023,0.545361223450214,-1.13591780447398,0
2025-03-13 18:49:00+00:00,702,31.4784234853811,295.601384071553,0.888023167739865,4.12742838241828,0
2025-03-13 18:49:18+00:00,703,31.8672193209547,451.908223668152,0.144963014899279,-0.801419334889917,0
2025-03-13 18:49:36+00:00,704,31.0529629172114,266.214583867521,0.485594440717471,5.67556968460142,0
2025-03-13 18:49:54+00:00,705,31.3390357234941,351.843310663549,0.298772675173825,3.52928638915514,0
2025-03-13 18:50:12+00:00,706,31.5128606735479,360.181819720952,0.537401840517987,4.82099147122016,0
2025-03-13 18:50:30+00:00,707,31.5248598281406,208.201641533502,0.448181671414847,1.59594706081499,0
2025-03-13 18:50:48+00:00,708,31.3819614953143,463.111999111482,0.303268406874563,6.98155687899233,0
2025-03-13 18:51:06+00:00,709,31.6904194697182,283.920958717553,0.550998553327834,6.38418473796573,0
2025-03-13 18:51:24+00:00,710,31.204417440379,194.742421663399,0.839773595551455,5.23291076145646,0
2025-03-13 18:51:42+00:00,711,31.4704197239843,393.165815431588,0.402105891214092,3.44119449464622,0
2025-03-13 18:52:00+00:00,712,31.5459375459345,172.827593164804,0.601863741433767,5.22364635837613,0
2025-03-13 18:52:18+00:00,713,31.6592518048102,315.112874776155,0.160296131798567,1.99041825367044,0
2025-03-13 18:52:36+00:00,714,31.7159389610628,309.385504303719,0.234182788944221,5.91639617923468,0
2025-03-13 18:52:54+00:00,715,31.1880239890077,477.522988930969,0.547606013383506,7.91129936672616,0
2025-03-13 18:53:12+00:00,716,31.0703027524766,383.674755587823,0.769529211997754,6.45676659238055,0
2025-03-13 18:53:30+00:00,717,31.878679024214,306.942865799305,0.521986945875823,1.93335487601983,0
2025-03-13 18:53:48+00:00,718,31.6068918018623,436.352230119867,0.375310795703449,4.67477025631312,0
2025-03-13 18:54:06+00:00,719,31.2961668866015,524.249537735119,0.443826084664228,0.517345099643375,0
2025-03-13 18:54:24+00:00,720,31.9573018043845,396.436462559214,0.169698816305029,5.20488402433075,0
2025-03-13 18:54:42+00:00,721,31.5446090315907,312.375335425642,0.576584742297067,4.89886897299308,0
2025-03-13 18:55:00+00:00,722,31.8503953555288,109.355653835856,0.637525343648239,-0.931670924888495,0
2025-03-13 18:55:18+00:00,723,31.5307643712193,147.239453394506,0.344813419139343,0.847408791377298,0
2025-03-13 18:55:36+00:00,724,32.1038081680206,263.919014099567,0.340875605762709,3.05518797238607,0
2025-03-13 18:55:54+00:00,725,32.0160051132023,217.196224980935,0.502303133741703,3.01066062979738,0
2025-03-13 18:56:12+00:00,726,31.4397771502311,282.076607739129,0.348185030416775,0.727569924898659,0
2025-03-13 18:56:30+00:00,727,31.7906750710898,319.484201995557,0.429475024208295,4.74402406808713,0
2025-03-13 18:56:48+00:00,728,31.6968955904111,392.119063842937,0.904565174037223,4.398513696571,0
2025-03-13 18:57:06+00:00,729,31.904828069531,299.960751055931,0.38979529170302,3.27849184171591,0
2025-03-13 18:57:24+00:00,730,31.2339423207761,385.487147764633,0.365377953565298,1.86754946034429,0
2025-03-13 18:57:42+00:00,731,31.7085896023576,320.685638120288,0.301940237389344,6.40172963488366,0
2025-03-13 18:58:00+00:00,732,31.815645041375,7.45642901692293,0.607223458432899,7.92619023072333,0
2025-03-13 18:58:18+00:00,733,31.0057240637658,166.552476744407,0.404229160165028,2.55158430786229,0
2025-03-13 18:58:36+00:00,734,31.1711720523397,288.661328749623,0.301538548056133,2.22843626138731,0
2025-03-13 18:58:54+00:00,735,30.9250837755415,125.039292858248,0.733815649921247,5.00089564910156,0
2025-03-13 18:59:12+00:00,736,31.4338999771736,402.903669526776,0.755377982720745,2.86700997197418,0
2025-03-13 18:59:30+00:00,737,31.7176430534027,545.8297020083,0.312275840564186,3.41636904452692,0
2025-03-13 18:59:48+00:00,738,31.9432735005801,497.924364275897,0.0345473735477813,5.6251668909317,0
2025-03-13 19:00:06+00:00,739,31.5326550252861,278.011946865297,0.664984291478223,-1.03102281063384,0
2025-03-13 19:00:24+00:00,740,31.979572205035,539.683983171397,0.293804809168906,7.07914395146876,0
2025-03-13 19:00:42+00:00,741,31.1145806602848,333.61332589359,0.617408888757674,3.94925868044087,0
2025-03-13 19:01:00+00:00,742,31.0216389462874,259.026774823298,0.0118301619496644,2.73267108198488,0
2025-03-13 19:01:18+00:00,743,31.4953834413159,216.598851746672,0.639776859910245,3.54241418932293,0
2025-03-13 19:01:36+00:00,744,31.6217700889669,264.34204205742,0.17830537097264,3.67222956069658,0
2025-03-13 19:01:54+00:00,745,31.501953553823,251.181868584072,0.604277997088267,-0.583371658120547,0
2025-03-13 19:02:12+00:00,746,30.9169735597188,336.952809034099,0.447112381392233,7.52297859666521,0
2025-03-13 19:02:30+00:00,747,31.485731556232,335.441550867958,0.234730508067609,3.87047295688655,0
2025-03-13 19:02:48+00:00,748,31.1363244812722,311.253420398073,0.354696226141605,4.87976916126681,0
2025-03-13 19:03:06+00:00,749,31.7038807448429,377.876766910581,0.594528636173688,6.15760145978608,0
2025-03-13 19:03:24+00:00,750,31.6167483528747,493.607268830182,0.467209954702527,1.20074943277418,0
2025-03-13 19:03:42+00:00,751,31.241142255649,456.588011496086,0.572175200039429,4.95633082699446,0
2025-03-13 19:04:00+00:00,752,31.3636188891004,82.7823405757603,0.877522873370015,3.09412945063176,0
2025-03-13 19:04:18+00:00,753,31.2068343855055,-81.364212698485,0.100857908192066,5.89432232149153,0
2025-03-13 19:04:36+00:00,754,31.4933331988736,454.248824214605,0.798724553141501,-1.57847009789374,0
2025-03-13 19:04:54+00:00,755,31.7859519195219,100.903983776812,0.466872474213604,3.51763851039321,0
2025-03-13 19:05:12+00:00,756,31.2279616782748,276.273392931055,0.246829093023876,2.25192069766768,0
2025-03-13 19:05:30+00:00,757,31.6562640636378,131.116993123589,0.15217109051404,4.85278472609861,0
2025-03-13 19:05:48+00:00,758,31.358906642056,34.0949069964335,0.402497088435467,4.94771798459282,0
2025-03-13 19:06:06+00:00,759,31.2834060418827,393.926321814436,0.646149719761928,1.98857561663748,0
2025-03-13 19:06:24+00:00,760,31.4805824259794,427.352596870145,0.416003030491423,1.97714789251749,0
2025-03-13 19:06:42+00:00,761,31.2137259890803,222.263591271017,0.775460319759558,3.48856378138857,0
2025-03-13 19:07:00+00:00,762,31.3521816455126,-87.064098543995,0.125659439434285,1.5136325522133,0
2025-03-13 19:07:18+00:00,763,31.1669690515234,226.910872954066,0.441329751701864,5.88229378246032,0
2025-03-13 19:07:36+00:00,764,32.0762020810909,370.946498470714,0.169263241563522,2.83892335984371,0
2025-03-13 19:07:54+00:00,765,31.5214912354589,83.7015413041802,0.523745848245462,-3.53778217688612,0
2025-03-13 19:08:12+00:00,766,31.3101854457974,338.940290112258,0.638524356444612,2.82481485946929,0
2025-03-13 19:08:30+00:00,767,31.5728713217361,308.434910213413,0.351685478652483,1.1570751225549,0
2025-03-13 19:08:48+00:00,768,31.4790593658767,399.734860519832,-0.127264798851395,-0.332287972117353,0
2025-03-13 19:09:06+00:00,769,31.4478254472649,329.14705657487,0.487621711465011,0.657340451475535,0
2025-03-13 19:09:24+00:00,770,31.6879230825489,161.372752250269,0.539782133195852,4.04154532946901,0
2025-03-13 19:09:42+00:00,771,31.7291329276468,494.517076587337,0.532665436781564,7.10512160334403,0
2025-03-13 19:10:00+00:00,772,31.3588366285813,286.443783389153,0.715056039892844,4.55357515030305,0
2025-03-13 19:10:18+00:00,773,31.3458081841454,306.593147435778,0.209040955088888,2.24266706226204,0
2025-03-13 19:10:36+00:00,774,31.4322771065259,167.484120259678,0.593190057233969,4.91218829709634,0
2025-03-13 19:10:54+00:00,775,30.8495619659639,242.720530120987,0.705563539447095,2.61307324926444,0
2025-03-13 19:11:12+00:00,776,31.0757430543941,174.925870052944,0.0538401308591238,2.02130497388701,0
2025-03-13 19:11:30+00:00,777,31.9043228571545,284.230158176305,0.514098620023035,0.86605604726415,0
2025-03-13 19:11:48+00:00,778,31.9842733739984,573.615418077807,0.333387347539632,-0.635202574014029,0
2025-03-13 19:12:06+00:00,779,31.4397564818951,100.132796601292,0.426099143920888,2.78686880578897,0
2025-03-13 19:12:24+00:00,780,31.6771104655917,63.0263061551472,0.520245957888393,4.16377611055837,0
2025-03-13 19:12:42+00:00,781,31.6008360450201,536.681224388362,0.337105686092037,3.52384648552054,0
2025-03-13 19:13:00+00:00,782,32.3965164335753,278.644441540999,0.2957618354218,2.72142976562613,0
2025-03-13 19:13:18+00:00,783,31.8332254918319,208.050813464558,0.451473008398341,1.39024890174457,0
2025-03-13 19:13:36+00:00,784,31.4745774482295,470.461173608203,0.205489108370817,5.29497942266002,0
2025-03-13 19:13:54+00:00,785,31.2366398935078,217.794550373673,0.205800769590501,0.457064262357534,0
2025-03-13 19:14:12+00:00,786,31.0495076103375,591.166163550076,0.593005180233822,5.71656608781872,0
2025-03-13 19:14:30+00:00,787,31.5698479437212,414.879988018731,0.191988249661347,1.24835380940557,0
2025-03-13 19:14:48+00:00,788,31.2939059647378,235.867804642755,0.59014023747088,1.8759827725388,0
2025-03-13 19:15:06+00:00,789,31.1024620924725,642.036442642546,0.545453051162865,0.0810291227737925,0
2025-03-13 19:15:24+00:00,790,31.3254665673077,217.779290254756,0.0654178548135705,2.50675591095402,0
2025-03-13 19:15:42+00:00,791,31.2004133303433,424.733097559167,0.295354587535755,6.21731018264186,0
2025-03-13 19:16:00+00:00,792,31.9963981718847,356.741538252696,0.705914921529516,5.06225706901881,0
2025-03-13 19:16:18+00:00,793,31.7648202890263,510.665705267167,0.22875833492217,6.22512383750904,0
2025-03-13 19:16:36+00:00,794,31.5090610396065,550.55289973629,0.342112301931446,5.07862600583259,0
2025-03-13 19:16:54+00:00,795,31.9368298967476,315.699888163603,0.545336705564579,0.9934324084238,0
2025-03-13 19:17:12+00:00,796,31.5335961484858,195.099772658106,0.615821838432787,2.93545655920632,0
2025-03-13 19:17:30+00:00,797,31.2637381051068,381.413591393396,0.388805303698326,1.80622018821072,0
2025-03-13 19:17:48+00:00,798,31.9492439195866,206.723753257143,0.312914901936378,7.10998137324221,0
2025-03-13 19:18:06+00:00,799,31.6662871588796,619.937641408571,0.755984905601717,0.759451904497496,0
2025-03-13 19:18:24+00:00,800,31.2131498971266,331.750460102764,0.825417177152961,6.01223600718807,0
2025-03-13 19:18:42+00:00,801,31.4566316886058,254.691253092803,0.658698544925589,6.01036700569109,0
2025-03-13 19:19:00+00:00,802,31.2596171346682,339.143032982356,0.462696446109747,8.36393704912946,0
2025-03-13 19:19:18+00:00,803,31.1138049199573,103.936930058244,0.266684705345006,2.73721042152043,0
2025-03-13 19:19:36+00:00,804,31.7776246877873,161.596149850086,0.261819708546915,5.55649205743109,0
2025-03-13 19:19:54+00:00,805,32.0603011577875,495.107071048564,0.558597396358483,9.49976106511568,0
2025-03-13 19:20:12+00:00,806,31.1092717416188,209.920793690239,0.535759097061141,2.21467978250494,0
2025-03-13 19:20:30+00:00,807,31.6732040601692,150.034441698502,0.751428632028441,-0.0904759819272822,0
2025-03-13 19:20:48+00:00,808,31.324296552645,393.187758840711,0.586660745055594,-0.957284713817161,0
2025-03-13 19:21:06+00:00,809,31.371306950292,492.848415318329,0.114273923533442,5.55747168553349,0
2025-03-13 19:21:24+00:00,810,31.3410427555127,421.179676338254,0.674731078436701,-0.965175058076539,0
2025-03-13 19:21:42+00:00,811,31.262959979834,463.727011174777,0.225052317676056,2.83110417967886,0
2025-03-13 19:22:00+00:00,812,31.5253028679926,194.581206972719,0.359755649228016,4.86547450122294,0
2025-03-13 19:22:18+00:00,813,31.2724590073845,92.4692804436017,0.498864087020347,4.23192592545996,0
2025-03-13 19:22:36+00:00,814,31.5891081608693,541.312747727695,0.881740383692387,4.83565285802482,0
2025-03-13 19:22:54+00:00,815,31.4969099225278,261.238810103086,1.12615649267518,4.32518341360168,0
2025-03-13 19:23:12+00:00,816,31.4426567308614,272.270758360754,0.577069018661989,6.98005146885835,0
2025-03-13 19:23:30+00:00,817,31.2504329846312,514.727492411026,0.403796495149518,1.37373959858626,0
2025-03-13 19:23:48+00:00,818,31.3455341754153,396.193810850785,0.561227796653452,2.06554179781885,0
2025-03-13 19:24:06+00:00,819,31.7285244486991,380.786443713539,0.638692828633467,1.82516522065146,0
2025-03-13 19:24:24+00:00,820,31.6553643970473,643.217862492043,0.373641595946287,5.85266420890196,0
2025-03-13 19:24:42+00:00,821,31.230310744084,211.97466150301,0.837769406461206,6.02907341730129,0
2025-03-13 19:25:00+00:00,822,31.5399106913112,453.253865354278,0.494448599994487,4.90043164302317,0
2025-03-13 19:25:18+00:00,823,31.7273732886656,319.539970691706,0.553163759746028,6.74040900576746,0
2025-03-13 19:25:36+00:00,824,31.0314072144728,352.027563063995,0.590055073294447,0.806559620088386,0
2025-03-13 19:25:54+00:00,825,31.667566555044,545.479242749295,0.536458485048569,7.9558829106532,0
2025-03-13 19:26:12+00:00,826,31.3208520186856,388.762961739421,0.628006985130472,7.59408925570986,0
2025-03-13 19:26:30+00:00,827,31.6753974848345,393.440088624586,0.308584185641611,5.61503777226701,0
2025-03-13 19:26:48+00:00,828,31.2919198300104,475.467250912128,0.321515454196851,8.24377604972557,0
2025-03-13 19:27:06+00:00,829,30.992458285987,254.747885001344,0.202657614540256,-0.3959785959689,0
2025-03-13 19:27:24+00:00,830,31.0434425788473,181.926599038012,0.540388139547859,2.44884804303048,0
2025-03-13 19:27:42+00:00,831,31.5251773242417,150.357167505786,0.614844831730429,1.91902994419783,0
2025-03-13 19:28:00+00:00,832,31.5860220947696,8.85524933088112,0.544396107048886,5.57950134746639,0
2025-03-13 19:28:18+00:00,833,31.2513664920008,626.512556088058,0.811289154183828,1.12793543890833,0
2025-03-13 19:28:36+00:00,834,31.6949453697073,141.390081431733,0.442754005619448,5.66999864123553,0
2025-03-13 19:28:54+00:00,835,31.0336741766455,276.812620071338,0.590673083751049,7.21039234574043,0
2025-03-13 19:29:12+00:00,836,31.4923555137237,268.281533325611,0.204511897338316,5.51347633779176,0
2025-03-13 19:29:30+00:00,837,31.1631918519386,357.987446149081,0.359069413568386,4.47961745124167,0
2025-03-13 19:29:48+00:00,838,31.3239534160637,436.040667571787,0.596550932270792,1.28439530014297,0
2025-03-13 19:30:06+00:00,839,31.5249800234089,442.909840956143,0.63023598119729,1.63874350881226,0
2025-03-13 19:30:24+00:00,840,31.2639884662456,221.255234613416,0.379498512754043,6.9065624960528,0
2025-03-13 19:30:42+00:00,841,31.4007952816413,285.124475880046,0.428275892125741,5.72491102113957,0
2025-03-13 19:31:00+00:00,842,31.8006574369205,354.175344475695,0.111028913180164,3.66858896076796,0
2025-03-13 19:31:18+00:00,843,31.3454995210505,272.599641697048,0.365665516758779,2.7165485320969,0
2025-03-13 19:31:36+00:00,844,31.751610563992,557.590684901791,0.639291170463203,-1.3236322755565,0
2025-03-13 19:31:54+00:00,845,31.1865678942638,386.17401600297,0.570155390599532,1.07589301377521,0
2025-03-13 19:32:12+00:00,846,31.6636692666391,423.624850427215,0.55380485261452,8.56947385537865,0
2025-03-13 19:32:30+00:00,847,31.925797121397,412.569916776625,0.454899605932294,0.549221259214081,0
2025-03-13 19:32:48+00:00,848,30.800767330285,490.970475540936,0.445530854563834,4.24274134014889,0
2025-03-13 19:33:06+00:00,849,31.2822496147212,338.581239043122,0.299137031588753,6.29804733304096,0
2025-03-13 19:33:24+00:00,850,31.6772585727788,111.659534280138,0.597272754292806,0.613378017704703,0
2025-03-13 19:33:42+00:00,851,31.4529785717016,372.157064022687,0.536323874532598,4.23075735980372,0
2025-03-13 19:34:00+00:00,852,31.6180557736578,210.771049063464,0.551908121067626,6.1233425978836,0
2025-03-13 19:34:18+00:00,853,31.3377103237742,229.617584280958,0.328593349962584,3.79804082364476,0
2025-03-13 19:34:36+00:00,854,31.5362472792066,400.820832908951,-0.0283641799908655,10.9740962106106,0
2025-03-13 19:34:54+00:00,855,31.4665966852537,500.921811885999,0.684647024244743,-0.426070929164679,0
2025-03-13 19:35:12+00:00,856,31.8470848136919,314.05192129911,0.33894631434476,6.42691050687402,0
2025-03-13 19:35:30+00:00,857,31.5844978936896,358.206454178081,0.254727676208285,3.33243316008517,0
2025-03-13 19:35:48+00:00,858,31.6084122631121,572.157703052744,0.596099314984114,5.70624448425741,0
2025-03-13 19:36:06+00:00,859,31.3929405053703,347.752920238638,0.357991738087232,4.87551017269078,0
2025-03-13 19:36:24+00:00,860,31.3711687110358,710.269396460423,0.676483451164541,1.92442539298016,0
2025-03-13 19:36:42+00:00,861,31.386994754447,397.618682032945,0.579324618092636,4.34203498949589,0
2025-03-13 19:37:00+00:00,862,31.6247562129498,40.4238061818025,0.593925601008509,-0.901732276688457,0
2025-03-13 19:37:18+00:00,863,31.3903221390708,426.459938552119,0.144352834728937,5.28241916585958,0
2025-03-13 19:37:36+00:00,864,31.5946620011129,369.311882897709,0.709827019397567,4.51581916312553,0
2025-03-13 19:37:54+00:00,865,32.1080207981536,508.82488758174,0.501288026756204,5.37140090025029,0
2025-03-13 19:38:12+00:00,866,31.7617972621434,414.151475634006,0.362978874989058,6.42537723970995,0
2025-03-13 19:38:30+00:00,867,31.4176229511985,289.526046296719,0.47543443960124,4.6903553923266,0
2025-03-13 19:38:48+00:00,868,31.856696311425,122.796953131177,0.0543561299209659,4.13873930058861,0
2025-03-13 19:39:06+00:00,869,31.3940334449471,278.690570462299,0.533621396573199,1.55276520945309,0
2025-03-13 19:39:24+00:00,870,30.9254022174112,180.189848387659,0.218184131589011,1.97703004778346,0
2025-03-13 19:39:42+00:00,871,31.2215332106664,221.647394920043,0.147267054037652,6.74855257868347,0
2025-03-13 19:40:00+00:00,872,30.9735095323299,401.160847780491,0.110045011336166,7.37572675140178,0
2025-03-13 19:40:18+00:00,873,31.4102947136744,567.196494003396,0.688054843607701,3.16833139603446,0
2025-03-13 19:40:36+00:00,874,31.5166483299918,371.386801604281,0.305949691327305,3.88222518640676,0
2025-03-13 19:40:54+00:00,875,31.993320731002,127.160051201344,0.78041176305893,1.49360086395359,0
2025-03-13 19:41:12+00:00,876,31.6053431695034,379.053636642248,0.326450996749102,6.71343049604666,0
2025-03-13 19:41:30+00:00,877,31.4483627960322,494.526287171555,0.0694646778396725,5.43863259168636,0
2025-03-13 19:41:48+00:00,878,31.7498032168565,217.154659159034,0.19906673415984,8.64434843979186,0
2025-03-13 19:42:06+00:00,879,30.8756624591271,290.207618581639,0.715062495100864,1.55966324801732,0
2025-03-13 19:42:24+00:00,880,31.5790911779169,313.041055024901,0.409784534003526,2.81680976419225,0
2025-03-13 19:42:42+00:00,881,31.7329731394599,190.26600821517,0.323712171614525,4.34818994605817,0
2025-03-13 19:43:00+00:00,882,31.0862667615622,410.327985276518,0.47908225380729,5.3910738274285,0
2025-03-13 19:43:18+00:00,883,31.8401768749351,292.214342418308,0.554049874958253,3.22472362139845,0
2025-03-13 19:43:36+00:00,884,31.608669210585,375.204149521714,0.689088100540844,1.57313636102018,0
2025-03-13 19:43:54+00:00,885,31.3919598744289,174.512907805999,0.761716502992883,5.98135440877393,0
2025-03-13 19:44:12+00:00,886,31.6932748524988,243.614787131908,0.365064606870795,5.57863707298914,0
2025-03-13 19:44:30+00:00,887,32.164166317894,421.706046714387,0.153106844047257,1.46430336505761,0
2025-03-13 19:44:48+00:00,888,31.5636388014972,253.537860522607,0.353286028647465,7.1724671652515,0
2025-03-13 19:45:06+00:00,889,31.5827153498763,575.957852425445,0.501075247376409,6.70700264418501,0
2025-03-13 19:45:24+00:00,890,31.3792891048344,249.422303715107,0.232576553972022,4.10408169816302,0
2025-03-13 19:45:42+00:00,891,31.2670270012785,345.285638536898,0.234026051722419,3.96663993890791,0
2025-03-13 19:46:00+00:00,892,31.7500706550105,453.983327238296,0.519392975112597,5.15881968354168,0
2025-03-13 19:46:18+00:00,893,31.2652331878154,92.9982437333788,0.433309400507775,1.60142449115897,0
2025-03-13 19:46:36+00:00,894,31.5319280813807,40.4167348547044,0.451175690316272,3.84209403525719,0
2025-03-13 19:46:54+00:00,895,31.374028936255,76.5239710261158,0.277602069202601,-1.64168012099802,0
2025-03-13 19:47:12+00:00,896,31.649057511915,504.653190931775,0.393442059155381,5.96891176609091,0
